"","bin","value","target","type","location"
"60443",20.2,0,"1 wk ahead","bin","South Dakota"
"60444",20.3,0,"1 wk ahead","bin","South Dakota"
"60445",20.4,0,"1 wk ahead","bin","South Dakota"
"60446",20.5,0,"1 wk ahead","bin","South Dakota"
"60447",20.6,0,"1 wk ahead","bin","South Dakota"
"60448",20.7,0,"1 wk ahead","bin","South Dakota"
"60449",20.8,0,"1 wk ahead","bin","South Dakota"
"60450",20.9,0,"1 wk ahead","bin","South Dakota"
"60451",21,0,"1 wk ahead","bin","South Dakota"
"60452",21.1,0,"1 wk ahead","bin","South Dakota"
"60453",21.2,0,"1 wk ahead","bin","South Dakota"
"60454",21.3,0,"1 wk ahead","bin","South Dakota"
"60455",21.4,0,"1 wk ahead","bin","South Dakota"
"60456",21.5,0,"1 wk ahead","bin","South Dakota"
"60457",21.6,0,"1 wk ahead","bin","South Dakota"
"60458",21.7,0,"1 wk ahead","bin","South Dakota"
"60459",21.8,0,"1 wk ahead","bin","South Dakota"
"60460",21.9,0,"1 wk ahead","bin","South Dakota"
"60461",22,0,"1 wk ahead","bin","South Dakota"
"60462",22.1,0,"1 wk ahead","bin","South Dakota"
"60463",22.2,0,"1 wk ahead","bin","South Dakota"
"60464",22.3,0,"1 wk ahead","bin","South Dakota"
"60465",22.4,0,"1 wk ahead","bin","South Dakota"
"60466",22.5,0,"1 wk ahead","bin","South Dakota"
"60467",22.6,0,"1 wk ahead","bin","South Dakota"
"60468",22.7,0,"1 wk ahead","bin","South Dakota"
"60469",22.8,0,"1 wk ahead","bin","South Dakota"
"60470",22.9,0,"1 wk ahead","bin","South Dakota"
"60471",23,0,"1 wk ahead","bin","South Dakota"
"60472",23.1,0,"1 wk ahead","bin","South Dakota"
"60473",23.2,0,"1 wk ahead","bin","South Dakota"
"60474",23.3,0,"1 wk ahead","bin","South Dakota"
"60475",23.4,0,"1 wk ahead","bin","South Dakota"
"60476",23.5,0,"1 wk ahead","bin","South Dakota"
"60477",23.6,0,"1 wk ahead","bin","South Dakota"
"60478",23.7,0,"1 wk ahead","bin","South Dakota"
"60479",23.8,0,"1 wk ahead","bin","South Dakota"
"60480",23.9,0,"1 wk ahead","bin","South Dakota"
"60481",24,0,"1 wk ahead","bin","South Dakota"
"60482",24.1,0,"1 wk ahead","bin","South Dakota"
"60483",24.2,0,"1 wk ahead","bin","South Dakota"
"60484",24.3,0,"1 wk ahead","bin","South Dakota"
"60485",24.4,0,"1 wk ahead","bin","South Dakota"
"60486",24.5,0,"1 wk ahead","bin","South Dakota"
"60487",24.6,0,"1 wk ahead","bin","South Dakota"
"60488",24.7,0,"1 wk ahead","bin","South Dakota"
"60489",24.8,0,"1 wk ahead","bin","South Dakota"
"60490",24.9,0,"1 wk ahead","bin","South Dakota"
"60491",25,0,"1 wk ahead","bin","South Dakota"
"60492",0,0,"2 wk ahead","bin","South Dakota"
"60493",0.1,0,"2 wk ahead","bin","South Dakota"
"60494",0.2,0,"2 wk ahead","bin","South Dakota"
"60495",0.3,0,"2 wk ahead","bin","South Dakota"
"60496",0.4,0,"2 wk ahead","bin","South Dakota"
"60497",0.5,0,"2 wk ahead","bin","South Dakota"
"60498",0.6,0,"2 wk ahead","bin","South Dakota"
"60499",0.7,0,"2 wk ahead","bin","South Dakota"
"60500",0.8,0,"2 wk ahead","bin","South Dakota"
"60501",0.9,0,"2 wk ahead","bin","South Dakota"
"60502",1,0,"2 wk ahead","bin","South Dakota"
"60503",1.1,0,"2 wk ahead","bin","South Dakota"
"60504",1.2,0,"2 wk ahead","bin","South Dakota"
"60505",1.3,0,"2 wk ahead","bin","South Dakota"
"60506",1.4,0,"2 wk ahead","bin","South Dakota"
"60507",1.5,0,"2 wk ahead","bin","South Dakota"
"60508",1.6,0,"2 wk ahead","bin","South Dakota"
"60509",1.7,0,"2 wk ahead","bin","South Dakota"
"60510",1.8,0,"2 wk ahead","bin","South Dakota"
"60511",1.9,0.002,"2 wk ahead","bin","South Dakota"
"60512",2,0.002,"2 wk ahead","bin","South Dakota"
"60513",2.1,0.005,"2 wk ahead","bin","South Dakota"
"60514",2.2,0.008,"2 wk ahead","bin","South Dakota"
"60515",2.3,0.006,"2 wk ahead","bin","South Dakota"
"60516",2.4,0.017,"2 wk ahead","bin","South Dakota"
"60517",2.5,0.011,"2 wk ahead","bin","South Dakota"
"60518",2.6,0.015,"2 wk ahead","bin","South Dakota"
"60519",2.7,0.026,"2 wk ahead","bin","South Dakota"
"60520",2.8,0.03,"2 wk ahead","bin","South Dakota"
"60521",2.9,0.032,"2 wk ahead","bin","South Dakota"
"60522",3,0.036,"2 wk ahead","bin","South Dakota"
"60523",3.1,0.038,"2 wk ahead","bin","South Dakota"
"60524",3.2,0.035,"2 wk ahead","bin","South Dakota"
"60525",3.3,0.037,"2 wk ahead","bin","South Dakota"
"60526",3.4,0.031,"2 wk ahead","bin","South Dakota"
"60527",3.5,0.045,"2 wk ahead","bin","South Dakota"
"60528",3.6,0.047,"2 wk ahead","bin","South Dakota"
"60529",3.7,0.035,"2 wk ahead","bin","South Dakota"
"60530",3.8,0.043,"2 wk ahead","bin","South Dakota"
"60531",3.9,0.028,"2 wk ahead","bin","South Dakota"
"60532",4,0.034,"2 wk ahead","bin","South Dakota"
"60533",4.1,0.023,"2 wk ahead","bin","South Dakota"
"60534",4.2,0.021,"2 wk ahead","bin","South Dakota"
"60535",4.3,0.028,"2 wk ahead","bin","South Dakota"
"60536",4.4,0.02,"2 wk ahead","bin","South Dakota"
"60537",4.5,0.029,"2 wk ahead","bin","South Dakota"
"60538",4.6,0.022,"2 wk ahead","bin","South Dakota"
"60539",4.7,0.021,"2 wk ahead","bin","South Dakota"
"60540",4.8,0.012,"2 wk ahead","bin","South Dakota"
"60541",4.9,0.012,"2 wk ahead","bin","South Dakota"
"60542",5,0.02,"2 wk ahead","bin","South Dakota"
"60543",5.1,0.011,"2 wk ahead","bin","South Dakota"
"60544",5.2,0.014,"2 wk ahead","bin","South Dakota"
"60545",5.3,0.012,"2 wk ahead","bin","South Dakota"
"60546",5.4,0.012,"2 wk ahead","bin","South Dakota"
"60547",5.5,0.011,"2 wk ahead","bin","South Dakota"
"60548",5.6,0.011,"2 wk ahead","bin","South Dakota"
"60549",5.7,0.005,"2 wk ahead","bin","South Dakota"
"60550",5.8,0.011,"2 wk ahead","bin","South Dakota"
"60551",5.9,0.009,"2 wk ahead","bin","South Dakota"
"60552",6,0.004,"2 wk ahead","bin","South Dakota"
"60553",6.1,0.009,"2 wk ahead","bin","South Dakota"
"60554",6.2,0.006,"2 wk ahead","bin","South Dakota"
"60555",6.3,0.007,"2 wk ahead","bin","South Dakota"
"60556",6.4,0.003,"2 wk ahead","bin","South Dakota"
"60557",6.5,0.004,"2 wk ahead","bin","South Dakota"
"60558",6.6,0.01,"2 wk ahead","bin","South Dakota"
"60559",6.7,0.003,"2 wk ahead","bin","South Dakota"
"60560",6.8,0.004,"2 wk ahead","bin","South Dakota"
"60561",6.9,0.006,"2 wk ahead","bin","South Dakota"
"60562",7,0.001,"2 wk ahead","bin","South Dakota"
"60563",7.1,0.006,"2 wk ahead","bin","South Dakota"
"60564",7.2,0.001,"2 wk ahead","bin","South Dakota"
"60565",7.3,0.002,"2 wk ahead","bin","South Dakota"
"60566",7.4,0.002,"2 wk ahead","bin","South Dakota"
"60567",7.5,0.002,"2 wk ahead","bin","South Dakota"
"60568",7.6,0.003,"2 wk ahead","bin","South Dakota"
"60569",7.7,0.004,"2 wk ahead","bin","South Dakota"
"60570",7.8,0.002,"2 wk ahead","bin","South Dakota"
"60571",7.9,0.003,"2 wk ahead","bin","South Dakota"
"60572",8,0,"2 wk ahead","bin","South Dakota"
"60573",8.1,0.001,"2 wk ahead","bin","South Dakota"
"60574",8.2,0,"2 wk ahead","bin","South Dakota"
"60575",8.3,0,"2 wk ahead","bin","South Dakota"
"60576",8.4,0.001,"2 wk ahead","bin","South Dakota"
"60577",8.5,0.004,"2 wk ahead","bin","South Dakota"
"60578",8.6,0.002,"2 wk ahead","bin","South Dakota"
"60579",8.7,0.002,"2 wk ahead","bin","South Dakota"
"60580",8.8,0.002,"2 wk ahead","bin","South Dakota"
"60581",8.9,0.002,"2 wk ahead","bin","South Dakota"
"60582",9,0.002,"2 wk ahead","bin","South Dakota"
"60583",9.1,0.002,"2 wk ahead","bin","South Dakota"
"60584",9.2,0,"2 wk ahead","bin","South Dakota"
"60585",9.3,0.005,"2 wk ahead","bin","South Dakota"
"60586",9.4,0,"2 wk ahead","bin","South Dakota"
"60587",9.5,0.001,"2 wk ahead","bin","South Dakota"
"60588",9.6,0.001,"2 wk ahead","bin","South Dakota"
"60589",9.7,0.001,"2 wk ahead","bin","South Dakota"
"60590",9.8,0,"2 wk ahead","bin","South Dakota"
"60591",9.9,0.004,"2 wk ahead","bin","South Dakota"
"60592",10,0,"2 wk ahead","bin","South Dakota"
"60593",10.1,0,"2 wk ahead","bin","South Dakota"
"60594",10.2,0,"2 wk ahead","bin","South Dakota"
"60595",10.3,0.001,"2 wk ahead","bin","South Dakota"
"60596",10.4,0,"2 wk ahead","bin","South Dakota"
"60597",10.5,0.001,"2 wk ahead","bin","South Dakota"
"60598",10.6,0,"2 wk ahead","bin","South Dakota"
"60599",10.7,0,"2 wk ahead","bin","South Dakota"
"60600",10.8,0.001,"2 wk ahead","bin","South Dakota"
"60601",10.9,0.002,"2 wk ahead","bin","South Dakota"
"60602",11,0,"2 wk ahead","bin","South Dakota"
"60603",11.1,0,"2 wk ahead","bin","South Dakota"
"60604",11.2,0,"2 wk ahead","bin","South Dakota"
"60605",11.3,0,"2 wk ahead","bin","South Dakota"
"60606",11.4,0.001,"2 wk ahead","bin","South Dakota"
"60607",11.5,0,"2 wk ahead","bin","South Dakota"
"60608",11.6,0.001,"2 wk ahead","bin","South Dakota"
"60609",11.7,0.001,"2 wk ahead","bin","South Dakota"
"60610",11.8,0.001,"2 wk ahead","bin","South Dakota"
"60611",11.9,0,"2 wk ahead","bin","South Dakota"
"60612",12,0,"2 wk ahead","bin","South Dakota"
"60613",12.1,0,"2 wk ahead","bin","South Dakota"
"60614",12.2,0,"2 wk ahead","bin","South Dakota"
"60615",12.3,0,"2 wk ahead","bin","South Dakota"
"60616",12.4,0.001,"2 wk ahead","bin","South Dakota"
"60617",12.5,0,"2 wk ahead","bin","South Dakota"
"60618",12.6,0,"2 wk ahead","bin","South Dakota"
"60619",12.7,0,"2 wk ahead","bin","South Dakota"
"60620",12.8,0,"2 wk ahead","bin","South Dakota"
"60621",12.9,0,"2 wk ahead","bin","South Dakota"
"60622",13,0,"2 wk ahead","bin","South Dakota"
"60623",13.1,0,"2 wk ahead","bin","South Dakota"
"60624",13.2,0.001,"2 wk ahead","bin","South Dakota"
"60625",13.3,0,"2 wk ahead","bin","South Dakota"
"60626",13.4,0,"2 wk ahead","bin","South Dakota"
"60627",13.5,0,"2 wk ahead","bin","South Dakota"
"60628",13.6,0,"2 wk ahead","bin","South Dakota"
"60629",13.7,0,"2 wk ahead","bin","South Dakota"
"60630",13.8,0.001,"2 wk ahead","bin","South Dakota"
"60631",13.9,0,"2 wk ahead","bin","South Dakota"
"60632",14,0.001,"2 wk ahead","bin","South Dakota"
"60633",14.1,0,"2 wk ahead","bin","South Dakota"
"60634",14.2,0.001,"2 wk ahead","bin","South Dakota"
"60635",14.3,0,"2 wk ahead","bin","South Dakota"
"60636",14.4,0,"2 wk ahead","bin","South Dakota"
"60637",14.5,0,"2 wk ahead","bin","South Dakota"
"60638",14.6,0,"2 wk ahead","bin","South Dakota"
"60639",14.7,0.001,"2 wk ahead","bin","South Dakota"
"60640",14.8,0,"2 wk ahead","bin","South Dakota"
"60641",14.9,0,"2 wk ahead","bin","South Dakota"
"60642",15,0,"2 wk ahead","bin","South Dakota"
"60643",15.1,0.001,"2 wk ahead","bin","South Dakota"
"60644",15.2,0.001,"2 wk ahead","bin","South Dakota"
"60645",15.3,0,"2 wk ahead","bin","South Dakota"
"60646",15.4,0,"2 wk ahead","bin","South Dakota"
"60647",15.5,0.001,"2 wk ahead","bin","South Dakota"
"60648",15.6,0,"2 wk ahead","bin","South Dakota"
"60649",15.7,0,"2 wk ahead","bin","South Dakota"
"60650",15.8,0,"2 wk ahead","bin","South Dakota"
"60651",15.9,0,"2 wk ahead","bin","South Dakota"
"60652",16,0,"2 wk ahead","bin","South Dakota"
"60653",16.1,0,"2 wk ahead","bin","South Dakota"
"60654",16.2,0,"2 wk ahead","bin","South Dakota"
"60655",16.3,0,"2 wk ahead","bin","South Dakota"
"60656",16.4,0,"2 wk ahead","bin","South Dakota"
"60657",16.5,0,"2 wk ahead","bin","South Dakota"
"60658",16.6,0,"2 wk ahead","bin","South Dakota"
"60659",16.7,0,"2 wk ahead","bin","South Dakota"
"60660",16.8,0,"2 wk ahead","bin","South Dakota"
"60661",16.9,0,"2 wk ahead","bin","South Dakota"
"60662",17,0,"2 wk ahead","bin","South Dakota"
"60663",17.1,0,"2 wk ahead","bin","South Dakota"
"60664",17.2,0,"2 wk ahead","bin","South Dakota"
"60665",17.3,0,"2 wk ahead","bin","South Dakota"
"60666",17.4,0,"2 wk ahead","bin","South Dakota"
"60667",17.5,0,"2 wk ahead","bin","South Dakota"
"60668",17.6,0,"2 wk ahead","bin","South Dakota"
"60669",17.7,0,"2 wk ahead","bin","South Dakota"
"60670",17.8,0.001,"2 wk ahead","bin","South Dakota"
"60671",17.9,0,"2 wk ahead","bin","South Dakota"
"60672",18,0,"2 wk ahead","bin","South Dakota"
"60673",18.1,0,"2 wk ahead","bin","South Dakota"
"60674",18.2,0,"2 wk ahead","bin","South Dakota"
"60675",18.3,0,"2 wk ahead","bin","South Dakota"
"60676",18.4,0,"2 wk ahead","bin","South Dakota"
"60677",18.5,0,"2 wk ahead","bin","South Dakota"
"60678",18.6,0,"2 wk ahead","bin","South Dakota"
"60679",18.7,0,"2 wk ahead","bin","South Dakota"
"60680",18.8,0,"2 wk ahead","bin","South Dakota"
"60681",18.9,0,"2 wk ahead","bin","South Dakota"
"60682",19,0,"2 wk ahead","bin","South Dakota"
"60683",19.1,0,"2 wk ahead","bin","South Dakota"
"60684",19.2,0,"2 wk ahead","bin","South Dakota"
"60685",19.3,0,"2 wk ahead","bin","South Dakota"
"60686",19.4,0,"2 wk ahead","bin","South Dakota"
"60687",19.5,0,"2 wk ahead","bin","South Dakota"
"60688",19.6,0,"2 wk ahead","bin","South Dakota"
"60689",19.7,0,"2 wk ahead","bin","South Dakota"
"60690",19.8,0,"2 wk ahead","bin","South Dakota"
"60691",19.9,0,"2 wk ahead","bin","South Dakota"
"60692",20,0,"2 wk ahead","bin","South Dakota"
"60693",20.1,0,"2 wk ahead","bin","South Dakota"
"60694",20.2,0,"2 wk ahead","bin","South Dakota"
"60695",20.3,0,"2 wk ahead","bin","South Dakota"
"60696",20.4,0,"2 wk ahead","bin","South Dakota"
"60697",20.5,0,"2 wk ahead","bin","South Dakota"
"60698",20.6,0,"2 wk ahead","bin","South Dakota"
"60699",20.7,0,"2 wk ahead","bin","South Dakota"
"60700",20.8,0,"2 wk ahead","bin","South Dakota"
"60701",20.9,0,"2 wk ahead","bin","South Dakota"
"60702",21,0,"2 wk ahead","bin","South Dakota"
"60703",21.1,0,"2 wk ahead","bin","South Dakota"
"60704",21.2,0,"2 wk ahead","bin","South Dakota"
"60705",21.3,0,"2 wk ahead","bin","South Dakota"
"60706",21.4,0,"2 wk ahead","bin","South Dakota"
"60707",21.5,0,"2 wk ahead","bin","South Dakota"
"60708",21.6,0,"2 wk ahead","bin","South Dakota"
"60709",21.7,0,"2 wk ahead","bin","South Dakota"
"60710",21.8,0,"2 wk ahead","bin","South Dakota"
"60711",21.9,0,"2 wk ahead","bin","South Dakota"
"60712",22,0,"2 wk ahead","bin","South Dakota"
"60713",22.1,0,"2 wk ahead","bin","South Dakota"
"60714",22.2,0,"2 wk ahead","bin","South Dakota"
"60715",22.3,0,"2 wk ahead","bin","South Dakota"
"60716",22.4,0,"2 wk ahead","bin","South Dakota"
"60717",22.5,0,"2 wk ahead","bin","South Dakota"
"60718",22.6,0,"2 wk ahead","bin","South Dakota"
"60719",22.7,0,"2 wk ahead","bin","South Dakota"
"60720",22.8,0,"2 wk ahead","bin","South Dakota"
"60721",22.9,0,"2 wk ahead","bin","South Dakota"
"60722",23,0,"2 wk ahead","bin","South Dakota"
"60723",23.1,0,"2 wk ahead","bin","South Dakota"
"60724",23.2,0,"2 wk ahead","bin","South Dakota"
"60725",23.3,0,"2 wk ahead","bin","South Dakota"
"60726",23.4,0,"2 wk ahead","bin","South Dakota"
"60727",23.5,0,"2 wk ahead","bin","South Dakota"
"60728",23.6,0,"2 wk ahead","bin","South Dakota"
"60729",23.7,0,"2 wk ahead","bin","South Dakota"
